id,country,state,city,station,pollutant_id,last_update,pollutant_min,pollutant_max,pollutant_avg
1411,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",OZONE,21-10-2021 01:00:00,19.0,53.0,36.0
1412,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",PM2.5,21-10-2021 01:00:00,,,
1413,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",PM10,21-10-2021 01:00:00,,,
1414,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",NO2,21-10-2021 01:00:00,,,
1415,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",NH3,21-10-2021 01:00:00,,,
1416,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",SO2,21-10-2021 01:00:00,,,
1417,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",CO,21-10-2021 01:00:00,24.0,54.0,37.0
1418,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",OZONE,21-10-2021 01:00:00,88.0,90.0,89.0
1419,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",PM2.5,21-10-2021 01:00:00,43.0,128.0,83.0
1420,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",PM10,21-10-2021 01:00:00,70.0,147.0,112.0
1421,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",NO2,21-10-2021 01:00:00,35.0,65.0,52.0
1422,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",NH3,21-10-2021 01:00:00,2.0,4.0,2.0
1423,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",SO2,21-10-2021 01:00:00,2.0,16.0,7.0
1424,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",CO,21-10-2021 01:00:00,14.0,42.0,22.0
1425,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",OZONE,21-10-2021 01:00:00,2.0,41.0,19.0
1426,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",PM2.5,21-10-2021 01:00:00,47.0,179.0,106.0
1427,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",PM10,21-10-2021 01:00:00,70.0,156.0,118.0
1428,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",NO2,21-10-2021 01:00:00,2.0,33.0,15.0
1429,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",NH3,21-10-2021 01:00:00,1.0,3.0,2.0
1430,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",SO2,21-10-2021 01:00:00,6.0,24.0,10.0
1431,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",CO,21-10-2021 01:00:00,8.0,38.0,23.0
1432,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",OZONE,21-10-2021 01:00:00,2.0,10.0,5.0
1433,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",PM2.5,21-10-2021 01:00:00,71.0,185.0,138.0
1434,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",PM10,21-10-2021 01:00:00,126.0,158.0,146.0
1435,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",NO2,21-10-2021 01:00:00,67.0,106.0,85.0
1436,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",NH3,21-10-2021 01:00:00,1.0,2.0,1.0
1437,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",SO2,21-10-2021 01:00:00,2.0,8.0,4.0
1438,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",CO,21-10-2021 01:00:00,20.0,56.0,30.0
1439,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",OZONE,21-10-2021 01:00:00,4.0,20.0,8.0
1440,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",PM2.5,21-10-2021 01:00:00,58.0,238.0,141.0
1441,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",NO2,21-10-2021 01:00:00,14.0,125.0,59.0
1442,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",SO2,21-10-2021 01:00:00,8.0,34.0,18.0
1443,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",CO,21-10-2021 01:00:00,24.0,71.0,29.0
1444,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",OZONE,21-10-2021 01:00:00,7.0,54.0,30.0
1445,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",PM2.5,21-10-2021 01:00:00,68.0,178.0,124.0
1446,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",PM10,21-10-2021 01:00:00,80.0,153.0,122.0
1447,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",NO2,21-10-2021 01:00:00,36.0,68.0,51.0
1448,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",NH3,21-10-2021 01:00:00,1.0,3.0,1.0
1449,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",SO2,21-10-2021 01:00:00,2.0,6.0,4.0
1450,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",CO,21-10-2021 01:00:00,6.0,80.0,24.0
1451,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",OZONE,21-10-2021 01:00:00,8.0,23.0,16.0
1452,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",PM2.5,21-10-2021 01:00:00,,,
1453,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",PM10,21-10-2021 01:00:00,,,
1454,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",NO2,21-10-2021 01:00:00,,,
1455,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",NH3,21-10-2021 01:00:00,,,
1456,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",SO2,21-10-2021 01:00:00,,,
1457,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",CO,21-10-2021 01:00:00,5.0,16.0,16.0
1458,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",OZONE,21-10-2021 01:00:00,2.0,51.0,48.0
1459,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",PM2.5,21-10-2021 01:00:00,44.0,346.0,180.0
1460,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",PM10,21-10-2021 01:00:00,104.0,302.0,156.0
1461,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",NO2,21-10-2021 01:00:00,3.0,28.0,12.0
1462,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",NH3,21-10-2021 01:00:00,6.0,7.0,7.0
1463,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",SO2,21-10-2021 01:00:00,12.0,13.0,12.0
1464,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",CO,21-10-2021 01:00:00,12.0,85.0,27.0
1465,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",OZONE,21-10-2021 01:00:00,8.0,43.0,16.0
1466,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",PM2.5,21-10-2021 01:00:00,48.0,386.0,199.0
1467,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",PM10,21-10-2021 01:00:00,151.0,464.0,247.0
1468,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",NO2,21-10-2021 01:00:00,18.0,133.0,56.0
1469,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",SO2,21-10-2021 01:00:00,2.0,60.0,23.0
1470,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",CO,21-10-2021 01:00:00,16.0,168.0,29.0
1471,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",OZONE,21-10-2021 01:00:00,3.0,142.0,50.0
1472,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",PM2.5,21-10-2021 01:00:00,68.0,459.0,240.0
1473,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",PM10,21-10-2021 01:00:00,122.0,477.0,224.0
1474,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",NO2,21-10-2021 01:00:00,11.0,56.0,28.0
1475,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",NH3,21-10-2021 01:00:00,6.0,19.0,10.0
1476,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",SO2,21-10-2021 01:00:00,10.0,12.0,11.0
1477,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",CO,21-10-2021 01:00:00,18.0,131.0,29.0
1478,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",OZONE,21-10-2021 01:00:00,1.0,25.0,1.0
1479,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",PM2.5,21-10-2021 01:00:00,62.0,314.0,189.0
1480,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",PM10,21-10-2021 01:00:00,82.0,254.0,165.0
1481,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",NO2,21-10-2021 01:00:00,13.0,39.0,26.0
1482,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",NH3,21-10-2021 01:00:00,5.0,9.0,7.0
1483,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",SO2,21-10-2021 01:00:00,8.0,10.0,9.0
1484,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",CO,21-10-2021 01:00:00,22.0,115.0,34.0
1485,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",OZONE,21-10-2021 01:00:00,1.0,141.0,38.0
1486,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",PM2.5,21-10-2021 01:00:00,58.0,347.0,179.0
1487,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",PM10,21-10-2021 01:00:00,110.0,304.0,150.0
1488,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",NO2,21-10-2021 01:00:00,9.0,28.0,17.0
1489,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",NH3,21-10-2021 01:00:00,15.0,26.0,21.0
1490,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",SO2,21-10-2021 01:00:00,13.0,28.0,19.0
1491,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",CO,21-10-2021 01:00:00,18.0,74.0,29.0
1492,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",OZONE,21-10-2021 01:00:00,1.0,38.0,10.0
1493,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",PM2.5,21-10-2021 01:00:00,84.0,310.0,204.0
1494,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",PM10,21-10-2021 01:00:00,133.0,274.0,184.0
1495,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",NO2,21-10-2021 01:00:00,14.0,78.0,41.0
1496,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",NH3,21-10-2021 01:00:00,6.0,9.0,7.0
1497,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",SO2,21-10-2021 01:00:00,6.0,17.0,10.0
1498,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",CO,21-10-2021 01:00:00,14.0,65.0,22.0
1499,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",OZONE,21-10-2021 01:00:00,2.0,95.0,39.0
1500,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",PM2.5,21-10-2021 01:00:00,74.0,316.0,218.0
1501,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",PM10,21-10-2021 01:00:00,117.0,242.0,165.0
1502,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",NO2,21-10-2021 01:00:00,19.0,83.0,49.0
1503,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",NH3,21-10-2021 01:00:00,3.0,8.0,5.0
1504,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",SO2,21-10-2021 01:00:00,10.0,18.0,15.0
1505,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",CO,21-10-2021 01:00:00,19.0,78.0,47.0
1506,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",OZONE,21-10-2021 01:00:00,4.0,181.0,181.0
1507,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",PM2.5,21-10-2021 01:00:00,65.0,353.0,173.0
1508,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",PM10,21-10-2021 01:00:00,103.0,346.0,139.0
1509,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",NO2,21-10-2021 01:00:00,41.0,95.0,63.0
1510,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",NH3,21-10-2021 01:00:00,10.0,48.0,22.0
1511,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",SO2,21-10-2021 01:00:00,10.0,62.0,20.0
1512,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",CO,21-10-2021 01:00:00,26.0,86.0,46.0
1513,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",OZONE,21-10-2021 01:00:00,1.0,64.0,10.0
1514,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",PM2.5,21-10-2021 01:00:00,87.0,393.0,195.0
1515,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",PM10,21-10-2021 01:00:00,141.0,487.0,232.0
1516,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",NO2,21-10-2021 01:00:00,,,
1517,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",NH3,21-10-2021 01:00:00,1.0,3.0,2.0
1518,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",SO2,21-10-2021 01:00:00,5.0,16.0,11.0
1519,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",CO,21-10-2021 01:00:00,39.0,169.0,49.0
1520,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",OZONE,21-10-2021 01:00:00,16.0,158.0,158.0
1521,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",PM2.5,21-10-2021 01:00:00,118.0,433.0,270.0
1522,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",PM10,21-10-2021 01:00:00,127.0,422.0,250.0
1523,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",NO2,21-10-2021 01:00:00,12.0,102.0,62.0
1524,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",NH3,21-10-2021 01:00:00,7.0,14.0,10.0
1525,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",SO2,21-10-2021 01:00:00,12.0,30.0,18.0
1526,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",CO,21-10-2021 01:00:00,44.0,121.0,64.0
1527,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",OZONE,21-10-2021 01:00:00,4.0,122.0,36.0
1528,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",PM2.5,21-10-2021 01:00:00,90.0,363.0,259.0
1529,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",PM10,21-10-2021 01:00:00,145.0,466.0,290.0
1530,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",NO2,21-10-2021 01:00:00,43.0,162.0,105.0
1531,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",NH3,21-10-2021 01:00:00,4.0,8.0,6.0
1532,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",SO2,21-10-2021 01:00:00,21.0,52.0,31.0
1533,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",CO,21-10-2021 01:00:00,20.0,138.0,43.0
1534,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",OZONE,21-10-2021 01:00:00,8.0,139.0,48.0
1535,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",PM2.5,21-10-2021 01:00:00,102.0,335.0,215.0
1536,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",PM10,21-10-2021 01:00:00,152.0,406.0,239.0
1537,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",NO2,21-10-2021 01:00:00,26.0,133.0,81.0
1538,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",NH3,21-10-2021 01:00:00,4.0,7.0,5.0
1539,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",SO2,21-10-2021 01:00:00,10.0,26.0,16.0
1540,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",CO,21-10-2021 01:00:00,28.0,136.0,50.0
1541,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",OZONE,21-10-2021 01:00:00,2.0,121.0,26.0
1542,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",PM2.5,21-10-2021 01:00:00,42.0,270.0,132.0
1543,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",PM10,21-10-2021 01:00:00,54.0,144.0,99.0
1544,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",NO2,21-10-2021 01:00:00,2.0,2.0,2.0
1545,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",NH3,21-10-2021 01:00:00,1.0,10.0,5.0
1546,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",SO2,21-10-2021 01:00:00,8.0,27.0,18.0
1547,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",CO,21-10-2021 01:00:00,24.0,36.0,36.0
1548,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",OZONE,21-10-2021 01:00:00,1.0,36.0,10.0
1549,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",PM2.5,21-10-2021 01:00:00,,,
1550,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",PM10,21-10-2021 01:00:00,147.0,500.0,229.0
1551,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",NO2,21-10-2021 01:00:00,14.0,79.0,44.0
1552,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",NH3,21-10-2021 01:00:00,2.0,4.0,3.0
1553,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",SO2,21-10-2021 01:00:00,16.0,27.0,21.0
1554,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",CO,21-10-2021 01:00:00,38.0,125.0,53.0
1555,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",OZONE,21-10-2021 01:00:00,1.0,169.0,39.0
1556,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",PM2.5,21-10-2021 01:00:00,65.0,308.0,178.0
1557,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",PM10,21-10-2021 01:00:00,141.0,295.0,202.0
1558,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",NO2,21-10-2021 01:00:00,41.0,145.0,84.0
1559,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",NH3,21-10-2021 01:00:00,5.0,7.0,6.0
1560,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",SO2,21-10-2021 01:00:00,10.0,22.0,17.0
1561,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",CO,21-10-2021 01:00:00,23.0,113.0,41.0
1562,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",OZONE,21-10-2021 01:00:00,5.0,135.0,29.0
1563,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",PM2.5,21-10-2021 01:00:00,90.0,361.0,236.0
1564,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",PM10,21-10-2021 01:00:00,108.0,303.0,194.0
1565,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",NO2,21-10-2021 01:00:00,4.0,16.0,9.0
1566,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",NH3,21-10-2021 01:00:00,1.0,6.0,2.0
1567,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",SO2,21-10-2021 01:00:00,4.0,58.0,21.0
1568,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",CO,21-10-2021 01:00:00,48.0,114.0,74.0
1569,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",OZONE,21-10-2021 01:00:00,2.0,13.0,5.0
1570,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",PM2.5,21-10-2021 01:00:00,49.0,92.0,70.0
1571,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",PM10,21-10-2021 01:00:00,39.0,78.0,57.0
1572,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",NO2,21-10-2021 01:00:00,6.0,39.0,18.0
1573,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",NH3,21-10-2021 01:00:00,2.0,6.0,3.0
1574,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",SO2,21-10-2021 01:00:00,5.0,6.0,5.0
1575,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",CO,21-10-2021 01:00:00,26.0,57.0,34.0
1576,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",OZONE,21-10-2021 01:00:00,8.0,46.0,15.0
1577,India,Uttar_Pradesh,Kanpur,"IITK, Kanpur - IITK",PM2.5,21-10-2021 01:00:00,31.0,244.0,107.0
1578,India,Uttar_Pradesh,Kanpur,"IITK, Kanpur - IITK",CO,21-10-2021 01:00:00,18.0,54.0,28.0
1579,India,Uttar_Pradesh,Kanpur,"IITK, Kanpur - IITK",OZONE,21-10-2021 01:00:00,6.0,57.0,28.0
1580,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",PM2.5,21-10-2021 01:00:00,72.0,151.0,94.0
1581,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",PM10,21-10-2021 01:00:00,47.0,92.0,65.0
1582,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",NO2,21-10-2021 01:00:00,3.0,41.0,18.0
1583,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",NH3,21-10-2021 01:00:00,2.0,3.0,2.0
1584,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",SO2,21-10-2021 01:00:00,11.0,13.0,12.0
1585,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",CO,21-10-2021 01:00:00,37.0,61.0,44.0
1586,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",OZONE,21-10-2021 01:00:00,5.0,24.0,12.0
1587,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",PM2.5,21-10-2021 01:00:00,92.0,378.0,229.0
1588,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",PM10,21-10-2021 01:00:00,107.0,384.0,191.0
1589,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",SO2,21-10-2021 01:00:00,15.0,131.0,69.0
1590,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",CO,21-10-2021 01:00:00,1.0,164.0,136.0
1591,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",OZONE,21-10-2021 01:00:00,4.0,34.0,16.0
1592,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",PM2.5,21-10-2021 01:00:00,64.0,144.0,93.0
1593,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",PM10,21-10-2021 01:00:00,110.0,170.0,133.0
1594,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",NO2,21-10-2021 01:00:00,12.0,28.0,19.0
1595,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",NH3,21-10-2021 01:00:00,5.0,8.0,6.0
1596,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",SO2,21-10-2021 01:00:00,5.0,6.0,6.0
1597,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",CO,21-10-2021 01:00:00,22.0,38.0,29.0
1598,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",OZONE,21-10-2021 01:00:00,3.0,39.0,11.0
1599,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",PM2.5,21-10-2021 01:00:00,86.0,214.0,128.0
1600,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",PM10,21-10-2021 01:00:00,68.0,109.0,86.0
1601,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",NO2,21-10-2021 01:00:00,33.0,102.0,50.0
1602,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",NH3,21-10-2021 01:00:00,8.0,28.0,16.0
1603,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",SO2,21-10-2021 01:00:00,4.0,13.0,7.0
